MOFname,CO2_working_capacity [mL/g]
mof_unit_26602,60.55123335497122
mof_unit_26603,132.57429633906722
mof_unit_26604,89.84588264576051
mof_unit_26605,65.57236671654327
mof_unit_26606,92.0172995586092
mof_unit_26607,126.85241303108778
mof_unit_26608,119.63708219303824
mof_unit_26609,65.53935140693633
mof_unit_26610,60.19004586787128
mof_unit_26612,116.59802294371907
mof_unit_26614,58.8067043953403
mof_unit_26615,308.5501885343268
mof_unit_26616,161.89007542800496
mof_unit_26617,163.42479209508377
mof_unit_26618,140.62607004600866
mof_unit_26619,69.05828818139243
mof_unit_26620,117.9821897989902
mof_unit_26621,80.7130226257397
mof_unit_26622,196.4004833304992
mof_unit_26624,71.55094405671667
mof_unit_26625,74.00942908659779
mof_unit_26626,74.75491477752256
mof_unit_26627,227.47779426351548
mof_unit_26628,227.0588299846034
mof_unit_26629,82.97985378335245
mof_unit_26631,79.5938036300643
mof_unit_26633,80.09283003477323
mof_unit_26634,71.29672617274322
mof_unit_26636,49.52263425731967
mof_unit_26637,97.61900713961936
mof_unit_26638,106.9496288641858
mof_unit_26640,77.44714819942078
mof_unit_26641,84.50136432658844
mof_unit_26642,57.55757015636159
mof_unit_26643,174.77809676271957
mof_unit_26644,101.23418354157974
mof_unit_26645,266.0228380765263
mof_unit_26646,114.22273649404752
mof_unit_26647,65.2258710422184
mof_unit_26648,100.55208724510028
mof_unit_26649,104.53092728238111
mof_unit_26650,234.5067536788338
mof_unit_26652,148.1096502746147
mof_unit_26653,199.494678146862
mof_unit_26656,55.536703055320565
mof_unit_26657,227.3107367969044
mof_unit_26659,117.41746292816342
mof_unit_26660,125.15162935668609
mof_unit_26661,206.084533944408
mof_unit_26662,260.8792179163125
mof_unit_26663,91.95143401594332
mof_unit_26664,223.14106827009536
mof_unit_26665,85.33863257822055
mof_unit_26667,192.36799341510712
mof_unit_26668,222.8152071642748
mof_unit_26669,71.48095160034998
mof_unit_26670,187.0165418809176
mof_unit_26671,172.13423076939557
mof_unit_26672,236.20093429131413
mof_unit_26674,94.15702177423525
mof_unit_26675,139.7883065647325
mof_unit_26676,110.3062953919238
mof_unit_26677,207.29883703175145
mof_unit_26679,66.5595244737909
mof_unit_26681,95.95272446375692
mof_unit_26682,144.73977762303392
mof_unit_26683,78.01005922821918
mof_unit_26684,67.7720117191059
mof_unit_26685,59.51900970011012
mof_unit_26686,78.64576901470086
mof_unit_26688,99.97580501591106
mof_unit_26690,102.26360089512424
mof_unit_26691,103.3308207781687
mof_unit_26692,162.55665452896915
mof_unit_26693,56.238938690660255
mof_unit_26697,50.00218162936052
mof_unit_26699,112.12758494639084
mof_unit_26700,99.932720036874
mof_unit_26701,56.706105321598514
mof_unit_26702,260.0444258129009
mof_unit_26703,56.28367443517767
mof_unit_26704,65.39573481014614
mof_unit_26705,72.7068100460558
mof_unit_26707,70.71714241259332
mof_unit_26708,62.96861432439165
mof_unit_26710,69.25555465629392
mof_unit_26711,203.55523107542004
mof_unit_26712,125.53510217777072
mof_unit_26713,227.45484862333865
mof_unit_26716,115.93375491442735
mof_unit_26717,159.3564805687681
mof_unit_26718,90.9599842684468
mof_unit_26719,258.8870741346296
mof_unit_26721,57.73717344062337
mof_unit_26722,196.8719419516864
mof_unit_26723,309.73345723063954
mof_unit_26724,197.74057474744504
mof_unit_26725,94.6560481789442
mof_unit_26727,60.41570550903472
mof_unit_26728,180.7010433062053
mof_unit_26729,72.02504390267242
mof_unit_26730,158.39738582468638
mof_unit_26731,88.90758754673118
mof_unit_26732,94.53933905948368
mof_unit_26733,85.66053184688823
mof_unit_26734,246.87065697353816
mof_unit_26735,94.8340006977256
mof_unit_26736,69.9315431204961
mof_unit_26738,94.68394611556204
mof_unit_26739,110.0814611335005
mof_unit_26741,175.70797295779914
mof_unit_26742,57.72446254642468
mof_unit_26744,58.77071770786874
mof_unit_26746,70.91292319856252
mof_unit_26747,177.94641094914994
mof_unit_26748,131.34959342919765
mof_unit_26749,63.48414838390406
mof_unit_26751,133.49030610411185
mof_unit_26752,134.37660209051026
mof_unit_26753,54.476911616937656
mof_unit_26754,164.05092744177944
mof_unit_26755,258.4101679873572
mof_unit_26756,105.54284652183392
mof_unit_26757,208.533114381407
mof_unit_26758,69.24994205366075
mof_unit_26759,143.36667089648114
mof_unit_26760,77.16272130715693
mof_unit_26763,160.27628709441754
mof_unit_26764,305.09282531228763
mof_unit_26765,113.50778996450912
mof_unit_26767,120.54813966164188
mof_unit_26768,80.35200021518773
mof_unit_26769,139.96923046137852
mof_unit_26770,104.52531467974792
mof_unit_26771,180.9283537128492
mof_unit_26772,54.15979956816295
mof_unit_26774,119.83451374448777
mof_unit_26775,254.7999438818379
mof_unit_26776,64.19430769354945
mof_unit_26777,54.413357145944296
mof_unit_26778,64.14131812163029
mof_unit_26779,177.15305305929505
mof_unit_26781,77.89665163971932
mof_unit_26783,53.87966466614806
mof_unit_26784,51.42910331057261
mof_unit_26785,96.93938699136044
mof_unit_26786,418.8025038950432
mof_unit_26788,83.3504506336904
mof_unit_26789,347.8539241621052
mof_unit_26790,102.66539721304078
mof_unit_26791,77.5204421867482
mof_unit_26792,85.68347748706506
mof_unit_26793,178.2491613382456
mof_unit_26794,76.2609081252433
mof_unit_26795,54.03153509033999
mof_unit_26796,195.6464136590766
mof_unit_26797,334.611978708404
mof_unit_26798,128.90679067137987
mof_unit_26800,243.655791200562
mof_unit_26801,98.48235748584096
mof_unit_26802,102.99340431398576
mof_unit_26803,70.78086196013473
mof_unit_26804,115.67706088223336
mof_unit_26805,208.55440925610344
mof_unit_26806,117.36480350934036
mof_unit_26808,78.12330174017102
mof_unit_26810,69.79997711171244
mof_unit_26811,84.05483226415453
mof_unit_26812,100.56001091940595
mof_unit_26814,76.51545616231282
mof_unit_26815,51.716006351057
mof_unit_26816,78.99936298059127
mof_unit_26817,197.87362644516105
mof_unit_26818,228.56366779648783
mof_unit_26819,92.7309254757633
mof_unit_26820,142.7477989178989
mof_unit_26821,44.8846435637362
mof_unit_26822,105.89198342092736
mof_unit_26825,141.4907410046145
mof_unit_26826,268.0607080620149
mof_unit_26827,71.15509049452946
mof_unit_26829,38.239487122598575
mof_unit_26830,126.12706667902324
mof_unit_26831,74.44258994864086
mof_unit_26832,65.54496400956947
mof_unit_26833,323.9726301110184
mof_unit_26834,100.50124366830556
mof_unit_26836,234.82617679928103
mof_unit_26837,214.2853717742248
mof_unit_26838,56.50900392324505
mof_unit_26839,50.10651000771847
mof_unit_26840,61.20411110244854
mof_unit_26843,66.84064983509403
mof_unit_26844,190.318072841612
mof_unit_26845,76.5818169346228
mof_unit_26846,195.58104334605488
mof_unit_26847,93.528080126223
mof_unit_26848,90.6783636774996
mof_unit_26849,40.261674836023886
mof_unit_26850,124.4343717554752
mof_unit_26851,257.42515622523405
mof_unit_26852,116.58201051855968
mof_unit_26853,168.47778523042655
mof_unit_26854,221.77027261521505
mof_unit_26855,75.52994917054556
mof_unit_26856,65.14712952880585
mof_unit_26857,175.68931930787124
mof_unit_26858,254.8623428169951
mof_unit_26859,64.5512031904005
mof_unit_26860,173.87975018831466
mof_unit_26861,90.36702930790617
mof_unit_26862,64.48467734154251
mof_unit_26863,137.09607314283426
mof_unit_26864,128.68311194879283
mof_unit_26865,191.1901722448794
mof_unit_26866,68.72648431984265
mof_unit_26867,61.376616095144826
mof_unit_26869,132.95908977253615
mof_unit_26870,93.56423189024255
mof_unit_26872,189.4446528259603
mof_unit_26873,184.40288489588383
mof_unit_26874,191.85955764716016
mof_unit_26875,94.24038543099276
mof_unit_26876,88.26973176512503
mof_unit_26877,57.44845455811065
mof_unit_26878,101.22246310666928
mof_unit_26879,137.33477383129244
mof_unit_26881,118.23162046307066
mof_unit_26882,95.7795591648685
mof_unit_26883,99.44359822504713
mof_unit_26884,256.46292502673964
mof_unit_26885,75.27705189895637
mof_unit_26886,104.84061088649425
mof_unit_26887,62.82186127318878
mof_unit_26888,75.5469520549931
mof_unit_26889,69.17994959729401
mof_unit_26891,69.8577539035246
mof_unit_26892,149.9603234546319
mof_unit_26893,320.9213551971447
mof_unit_26894,91.97322412028394
mof_unit_26895,184.18630446486236
mof_unit_26896,113.3255454554788
mof_unit_26897,138.13589031890493
mof_unit_26898,98.78626341077292
mof_unit_26899,181.29152211852548
mof_unit_26900,82.34001708316987
mof_unit_26902,96.47486158519072
mof_unit_26903,121.6599302126557
mof_unit_26904,68.03844526763393
mof_unit_26907,81.9702456155721
mof_unit_26909,115.19520243852
mof_unit_26910,293.57559963245325
mof_unit_26911,124.0571718432159
mof_unit_26912,62.56335139896642
mof_unit_26913,98.9227817159976
mof_unit_26914,36.459631781688245
mof_unit_26915,102.86084784591384
mof_unit_26916,76.0397055508768
mof_unit_26917,98.66493214796736
mof_unit_26918,100.0292898174743
mof_unit_26919,72.02256775445187
mof_unit_26920,61.5918759137821
mof_unit_26921,299.08767064788054
mof_unit_26923,120.344270124819
mof_unit_26924,95.43537456221608
mof_unit_26925,89.1055143278248
mof_unit_26926,72.91348588419527
mof_unit_26927,106.31689045556872
mof_unit_26928,101.59619641141984
mof_unit_26929,202.10503360093503
mof_unit_26931,73.48976811338446
mof_unit_26932,99.61247153368664
mof_unit_26933,97.8141276193964
mof_unit_26934,181.417640601224
mof_unit_26935,228.15262719188135
mof_unit_26936,62.67378760960164
mof_unit_26937,45.59034580658464
mof_unit_26939,447.2399106718882
mof_unit_26940,137.18455417258087
mof_unit_26941,263.2880149052351
mof_unit_26944,103.50844314385404
mof_unit_26946,106.95111455311812
mof_unit_26947,262.14799626450736
mof_unit_26948,86.35583426721048
mof_unit_26949,112.43149087132277
mof_unit_26951,365.7077782148002
mof_unit_26953,59.81614748657262
mof_unit_26954,73.9805406906917
mof_unit_26955,138.5631084252188
mof_unit_26956,194.90604534114087
mof_unit_26957,165.94187929951713
mof_unit_26959,58.409695297316816
mof_unit_26960,89.37574463695762
mof_unit_26961,87.29594520826818
mof_unit_26962,106.31936660378923
mof_unit_26964,59.8978603778498
mof_unit_26965,57.53396420999263
mof_unit_26966,160.15214953029542
mof_unit_26968,88.80292901527717
mof_unit_26969,238.9430208307189
mof_unit_26970,242.14335986746795
mof_unit_26971,114.3592547992722
mof_unit_26972,82.4086889271523
mof_unit_26973,185.81693060634925
mof_unit_26974,108.33676709732156
mof_unit_26975,237.14979428941768
mof_unit_26976,63.96452113868512
mof_unit_26977,135.71586812471597
mof_unit_26978,47.9104966892126
mof_unit_26979,59.86220384347431
mof_unit_26980,103.76513717604804
mof_unit_26981,87.48842446327667
mof_unit_26982,132.55877914355196
mof_unit_26983,190.54175156419896
mof_unit_26986,72.40587549898851
mof_unit_26987,164.6625360522481
mof_unit_26988,58.80934562010887
mof_unit_26989,187.10370229828
mof_unit_26990,186.9259148560465
mof_unit_26991,60.44657482351722
mof_unit_26992,66.9837712022401
mof_unit_26993,155.77233855783828
mof_unit_26995,106.68567146387826
mof_unit_26997,83.45940115539331
mof_unit_26999,84.95152807307913
mof_unit_27000,184.6371285175452
mof_unit_27001,105.43158492845852
mof_unit_27003,203.6055794225706
mof_unit_27005,127.58452752162178
mof_unit_27006,91.2099101621714
mof_unit_27008,92.15282740454572
mof_unit_27009,99.9485673854853
mof_unit_27010,55.644828194283285
mof_unit_27011,156.81331126974518
mof_unit_27012,66.85567180096517
mof_unit_27014,74.89143308274727
mof_unit_27015,162.01701929344367
mof_unit_27016,183.31519552088315
mof_unit_27017,65.16891963314643
mof_unit_27019,43.61503983280117
mof_unit_27020,66.22953645426949
mof_unit_27021,154.95917148221926
mof_unit_27023,47.44960296709966
mof_unit_27024,266.12089354605894
mof_unit_27025,92.39334393503228
mof_unit_27026,95.54911230381204
mof_unit_27027,238.2642260652001
mof_unit_27028,120.22987207703092
mof_unit_27030,46.657400613081045
mof_unit_27031,285.7831611824744
mof_unit_27032,130.46857989233638
mof_unit_27033,66.61878695453535
mof_unit_27034,220.9348202056113
mof_unit_27036,171.2231733007919
mof_unit_27037,81.4880570187627
mof_unit_27038,63.99406984078333
mof_unit_27039,56.733508028572274
mof_unit_27041,211.37787853368928
mof_unit_27042,133.4110693610552
mof_unit_27043,67.74493916522822
mof_unit_27044,68.54622072938874
mof_unit_27045,219.3943258593513
mof_unit_27047,70.2187763140765
mof_unit_27048,62.69706340287453
mof_unit_27053,390.8768344171057
mof_unit_27055,112.6713470956172
mof_unit_27056,88.87292147164386
mof_unit_27057,70.36371352325101
mof_unit_27058,47.86543079159914
mof_unit_27059,405.24938914829664
mof_unit_27060,90.2437171265242
mof_unit_27061,80.55322852724208
mof_unit_27062,107.84995635716714
mof_unit_27063,198.2227633442545
mof_unit_27064,57.35815768633566
mof_unit_27065,308.9191346191843
mof_unit_27066,121.45341945106424
mof_unit_27067,65.36585595495185
mof_unit_27070,234.04866625803743
mof_unit_27072,71.37167092555099
mof_unit_27073,49.624981717101214
mof_unit_27074,62.06861698450634
mof_unit_27075,53.70402321903911
mof_unit_27076,133.84390007000223
mof_unit_27078,93.52411828907012
mof_unit_27080,136.2871980574641
mof_unit_27081,77.56616839055384
mof_unit_27083,66.44991364589582
mof_unit_27085,76.49762789512509
mof_unit_27086,63.454269528709794
mof_unit_27087,52.62920981478506
mof_unit_27088,65.9662393601541
mof_unit_27091,274.227967896592
mof_unit_27092,142.30621915190608
mof_unit_27093,154.98063143346374
mof_unit_27095,224.69526396984227
mof_unit_27096,226.0267714062903
mof_unit_27097,77.20844751096259
mof_unit_27098,128.12713413501191
mof_unit_27100,384.08872168537016
mof_unit_27101,102.51303155920468
mof_unit_27102,72.32251184223095
mof_unit_27103,96.87533729072298
mof_unit_27104,95.33715401613544
mof_unit_27108,179.1768915382008
mof_unit_27109,85.33301997558738
mof_unit_27111,67.07538868639939
mof_unit_27112,158.53951673254429
mof_unit_27115,67.50458771128966
mof_unit_27117,141.5077438890621
mof_unit_27118,62.68055574807106
mof_unit_27119,110.74704977517648
mof_unit_27120,102.60547442610417
mof_unit_27121,227.61992517137332
mof_unit_27124,144.63842062254056
mof_unit_27127,336.0889185836708
mof_unit_27128,149.76470774521076
mof_unit_27129,183.5575278933981
mof_unit_27130,96.70118153254634
mof_unit_27131,61.0831099927391
mof_unit_27132,200.78706244142583
mof_unit_27133,168.6970068862166
mof_unit_27134,106.20562886219334
mof_unit_27135,129.2227471843183
mof_unit_27136,207.1430047704066
mof_unit_27137,96.24507503032642
mof_unit_27139,112.63189380063692
mof_unit_27140,100.20641695351556
mof_unit_27141,275.0726645928857
mof_unit_27142,65.5116185468665
mof_unit_27143,38.52903138785148
mof_unit_27144,189.74212076551885
mof_unit_27145,69.57052070994418
mof_unit_27146,112.51270853295584
mof_unit_27148,53.37618119464215
mof_unit_27150,71.31009737313406
mof_unit_27151,65.57913485501268
mof_unit_27152,92.99884471322363
mof_unit_27153,133.0937922357325
mof_unit_27154,89.97497250632367
mof_unit_27155,253.0714273473663
mof_unit_27156,177.74452233090346
mof_unit_27157,82.02174949855895
mof_unit_27158,160.20827555662726
mof_unit_27159,315.98193472684966
mof_unit_27160,132.51503385832274
mof_unit_27161,77.85472219651854
mof_unit_27162,42.95077180350946
mof_unit_27164,142.8318228808486
mof_unit_27165,122.5353311468838
mof_unit_27166,61.22359013511664
mof_unit_27167,132.47739640537085
mof_unit_27168,111.35486162504031
mof_unit_27169,77.43509761141425
mof_unit_27170,91.74360264196768
mof_unit_27172,132.5751217218074
mof_unit_27173,222.1228761218172
mof_unit_27175,75.20243729924469
mof_unit_27176,177.9771151870844
mof_unit_27177,188.5360715055772
mof_unit_27178,84.05235611593403
mof_unit_27181,96.26769051740712
mof_unit_27182,68.58303279960047
mof_unit_27184,78.27319124578653
mof_unit_27185,204.74196637924163
mof_unit_27186,513.3162560895814
mof_unit_27187,82.26985955025509
mof_unit_27189,100.1410466404938
mof_unit_27190,60.599600783545405
mof_unit_27191,143.6819671032274
mof_unit_27192,105.14220573975363
mof_unit_27193,171.0805471632899
mof_unit_27194,113.83678752474232
mof_unit_27195,41.533424562083376
mof_unit_27196,80.3066041644782
mof_unit_27197,103.1639283881056
mof_unit_27198,73.94901107001706
mof_unit_27199,51.93885969090386
mof_unit_27200,76.60278165622319
mof_unit_27202,210.801101074856
mof_unit_27203,91.14107324164092
mof_unit_27204,229.6325384450127
mof_unit_27205,46.36670081199192
mof_unit_27206,76.05901950699683
mof_unit_27207,103.37043914969703
mof_unit_27208,126.84944165322317
mof_unit_27209,76.93673151289744
mof_unit_27210,108.93384897156317
mof_unit_27211,136.66076628566668
mof_unit_27212,86.50176193567317
mof_unit_27214,172.85957712146006
mof_unit_27216,54.834302343432825
mof_unit_27217,266.5246707825518
mof_unit_27218,232.88091475723985
mof_unit_27219,157.13190900745218
mof_unit_27220,49.40097284141808
mof_unit_27221,119.75395638904682
mof_unit_27222,91.94928802081893
mof_unit_27223,69.14016614921765
mof_unit_27224,255.2786658711386
mof_unit_27225,124.89708131961656
mof_unit_27227,186.39420329482672
mof_unit_27228,203.5159428569877
mof_unit_27229,243.29906078025903
mof_unit_27230,339.27208965942424
mof_unit_27231,271.0923388666725
mof_unit_27232,127.97807001213656
mof_unit_27234,230.36712908376717
mof_unit_27235,55.370140818353526
mof_unit_27236,66.37992118952911
mof_unit_27237,116.78472451954632
mof_unit_27239,47.35501410507578
mof_unit_27240,205.2675701081842
mof_unit_27241,103.25455541297669
mof_unit_27242,93.49770604138456
mof_unit_27243,290.241548591796
mof_unit_27244,70.26796912539085
mof_unit_27245,96.98362750623372
mof_unit_27246,86.0583663276519
mof_unit_27247,178.02696830459087
mof_unit_27249,89.07381963060212
mof_unit_27250,106.30071295386132
mof_unit_27251,241.1431610629256
mof_unit_27252,62.81014083827829
mof_unit_27253,169.23466120316562
mof_unit_27254,51.917234663111294
mof_unit_27255,93.68935991365288
mof_unit_27257,199.96729230388544
mof_unit_27258,114.772111245907
mof_unit_27259,89.14430731661295
mof_unit_27261,66.71106474488677
mof_unit_27263,102.64426741489228
mof_unit_27264,110.02351926514032
mof_unit_27269,75.05832547281037
mof_unit_27270,68.31412310285194
mof_unit_27271,126.38491624705344
mof_unit_27272,52.16402410242321
mof_unit_27273,136.4359320272434
mof_unit_27275,65.5211929866525
mof_unit_27276,211.5505486029336
mof_unit_27277,112.31214052709366
mof_unit_27278,143.11608469656437
mof_unit_27280,127.59063535389905
mof_unit_27281,74.30541133722402
mof_unit_27282,81.94152229621406
mof_unit_27283,55.13276074227961
mof_unit_27284,185.6762853874237
mof_unit_27285,90.47119260971606
mof_unit_27286,102.84153388979378
mof_unit_27287,168.89823519827092
mof_unit_27288,86.7419483130637
mof_unit_27289,130.57142258176196
mof_unit_27290,398.7906041298902
mof_unit_27291,55.433530212798864
mof_unit_27293,359.3409408336492
mof_unit_27294,103.2600029390618
mof_unit_27295,80.49858818984256
mof_unit_27296,95.47598339303264
mof_unit_27297,181.26973201418488
mof_unit_27298,94.441283589951
mof_unit_27299,46.76172899143899
mof_unit_27300,169.75844909007984
mof_unit_27301,71.45222828099193
mof_unit_27302,165.92735256329013
mof_unit_27304,150.41676010994786
mof_unit_27305,42.700020527044735
mof_unit_27306,68.87389767723768
mof_unit_27307,181.4615509630013
mof_unit_27308,96.12506437990515
mof_unit_27309,371.8974884599101
mof_unit_27310,75.0941470837339
mof_unit_27311,48.903597202189474
mof_unit_27312,65.81899107930714
mof_unit_27313,181.5252705105426
mof_unit_27314,39.82801874433666
mof_unit_27316,59.87012751777996
mof_unit_27317,91.26455049957086
mof_unit_27318,87.37683271680521
mof_unit_27319,80.61958929955203
mof_unit_27320,118.88928543044096
mof_unit_27321,49.05134071268055
mof_unit_27322,110.50471740266153
mof_unit_27323,48.35191137865746
mof_unit_27324,160.07472862926713
mof_unit_27325,144.61365914033536
mof_unit_27326,170.9207530647923
mof_unit_27327,279.08666593489795
mof_unit_27328,78.62414398690834
mof_unit_27329,135.55838509789083
mof_unit_27330,65.09182888521421
mof_unit_27332,85.67819503752796
mof_unit_27335,91.95324985797176
mof_unit_27336,122.31792533312208
mof_unit_27337,36.3548081736862
mof_unit_27338,89.35114823130046
mof_unit_27339,139.14648894597346
mof_unit_27340,96.9149556622513
mof_unit_27341,156.01269001177678
mof_unit_27342,117.08978598031447
mof_unit_27343,76.14040224517795
mof_unit_27344,93.46188443046104
mof_unit_27345,56.49051534986516
mof_unit_27346,320.1662950664338
mof_unit_27347,143.8259138531137
mof_unit_27348,260.2865931088678
mof_unit_27349,68.82140333496264
mof_unit_27350,104.9375108201906
mof_unit_27351,67.20216747529005
mof_unit_27352,132.87490073303846
mof_unit_27353,59.71115880202253
mof_unit_27354,168.6194209086403
mof_unit_27356,128.04525616718666
mof_unit_27358,50.147118838535
mof_unit_27359,153.23989923443762
mof_unit_27360,80.50354048628363
mof_unit_27361,117.40871387111756
mof_unit_27363,106.36938479784378
mof_unit_27364,77.74048922527848
mof_unit_27365,52.177890532458136
mof_unit_27367,48.15613059268826
mof_unit_27368,118.23492199403135
mof_unit_27369,185.60678816070111
mof_unit_27370,68.23736250801579
mof_unit_27371,210.34730564430853
mof_unit_27372,124.80067661556429
mof_unit_27373,61.776761647580976
mof_unit_27374,100.74522680630086
mof_unit_27375,120.22326901510957
mof_unit_27376,329.2699365374525
mof_unit_27377,134.17289763023544
mof_unit_27378,219.34084105778808
mof_unit_27379,75.77855445188587
mof_unit_27381,103.26396477621462
mof_unit_27382,132.05562582514213
mof_unit_27383,59.11704830564558
mof_unit_27384,148.92265227368566
mof_unit_27385,71.14105898794648
mof_unit_27386,69.89885796398524
mof_unit_27387,172.78611805758462
mof_unit_27388,88.52477503183866
mof_unit_27389,74.69895382773876
mof_unit_27390,66.79079671758754
mof_unit_27391,133.98305959999553
mof_unit_27392,181.04143114825283
mof_unit_27393,50.92264846120214
mof_unit_27394,80.71335277883574
mof_unit_27395,93.27485270153772
mof_unit_27396,70.46308960516791
mof_unit_27397,163.4322205397453
mof_unit_27398,71.11679273538537
mof_unit_27399,143.73825820610725
mof_unit_27402,44.24876870070647
mof_unit_27403,101.14652789457328
mof_unit_27404,88.55481896358098
mof_unit_27405,203.2816992353265
mof_unit_27406,76.57125203554858
mof_unit_27407,197.45565262553717
mof_unit_27408,67.43228418325046
mof_unit_27409,93.76546020229692
mof_unit_27410,205.4106914753303
mof_unit_27411,108.05663219530666
mof_unit_27412,46.05272521762987
mof_unit_27413,103.9184932891723
mof_unit_27415,168.12765787204486
mof_unit_27418,184.31522924887744
mof_unit_27419,41.13823130608826
mof_unit_27420,261.62024654044035
mof_unit_27421,127.51470014180308
mof_unit_27422,90.18445464577972
mof_unit_27423,66.75018788677097
mof_unit_27425,93.00594300478912
mof_unit_27426,56.629509803310405
mof_unit_27428,102.02209390534944
mof_unit_27429,74.06539003638153
mof_unit_27430,67.00159946942789
mof_unit_27431,126.11452086137258
mof_unit_27432,85.21300932516611
mof_unit_27434,296.1767107998363
mof_unit_27435,72.90902881739835
mof_unit_27436,89.16031974177231
mof_unit_27437,78.29399089083891
mof_unit_27438,176.01319949511534
mof_unit_27439,72.36262544340339
mof_unit_27440,188.77262619891096
mof_unit_27441,117.60598034601904
mof_unit_27442,189.17755897124007
mof_unit_27443,261.01094900164424
mof_unit_27444,275.9084471555855
mof_unit_27445,229.4658111314976
mof_unit_27446,203.2582583655056
mof_unit_27448,254.0052653795988
mof_unit_27449,219.7307518642461
mof_unit_27451,75.28200419539742
mof_unit_27452,72.65266493830042
mof_unit_27453,146.44353267530022
mof_unit_27454,58.26442793504625
mof_unit_27455,57.10476518510236
mof_unit_27456,117.34301340499977
mof_unit_27459,107.77352591542709
mof_unit_27460,476.0482444521672
mof_unit_27461,55.85133895587474
mof_unit_27462,68.03629927250948
mof_unit_27463,223.8157361219133
mof_unit_27464,96.73617776072967
mof_unit_27465,205.39880596387172
mof_unit_27466,69.29847455878297
mof_unit_27467,187.67536238412416
mof_unit_27468,40.739241289488334
mof_unit_27470,226.4883254345953
mof_unit_27471,62.76045279731986
mof_unit_27472,60.196153700148535
mof_unit_27473,151.2071466219381
mof_unit_27474,333.579589976995
mof_unit_27475,81.46857798609457
mof_unit_27476,79.43252384263434
mof_unit_27477,53.6825632677946
mof_unit_27478,51.0238403851474
mof_unit_27480,46.49678113184327
mof_unit_27481,69.04854866505839
mof_unit_27482,164.267342796253
mof_unit_27483,68.19345214623854
mof_unit_27484,102.65862907457132
mof_unit_27485,52.27462538960646
mof_unit_27486,73.45378142591291
mof_unit_27487,281.0776541807448
mof_unit_27491,91.36227581600744
mof_unit_27492,112.38262821310448
mof_unit_27493,99.24385560192508
mof_unit_27496,65.91704654883978
mof_unit_27497,163.8987268644914
mof_unit_27498,91.25233483501634
mof_unit_27499,96.1661684403658
mof_unit_27501,90.16959775645658
mof_unit_27502,217.8604345750128
mof_unit_27503,117.6517065498247
mof_unit_27504,106.08941497237689
mof_unit_27505,102.00839255186256
mof_unit_27506,226.88269330785027
mof_unit_27507,71.6303458763214
mof_unit_27508,78.19279896689362
mof_unit_27509,61.94745079824887
mof_unit_27510,40.35824461662421
mof_unit_27511,284.0287276299612
mof_unit_27512,269.2342372419937
mof_unit_27513,67.93659303749654
mof_unit_27515,178.1633215332676
mof_unit_27517,54.08419450916306
mof_unit_27518,329.2288324769919
mof_unit_27519,57.05161053663517
mof_unit_27520,49.02096662784216
mof_unit_27522,63.38856906259197
mof_unit_27524,91.98263348352192
mof_unit_27525,49.10878735139664
mof_unit_27527,97.788375677903
mof_unit_27528,66.61399973464235
mof_unit_27529,113.11705377531092
mof_unit_27531,77.32994385031614
mof_unit_27532,269.75340298556296
mof_unit_27534,226.24879936339696
mof_unit_27535,99.22701779402556
mof_unit_27537,58.8067043953403
mof_unit_27538,87.7890288572479
mof_unit_27539,78.88463477970713
mof_unit_27540,225.8405650601072
mof_unit_27541,147.58421162222015
mof_unit_27542,76.33436718911875
mof_unit_27543,118.8143406776332
mof_unit_27544,54.95315745801785
mof_unit_27545,193.047448486818
mof_unit_27547,131.81362360572322
mof_unit_27548,74.32621098227638
mof_unit_27549,218.65808445511647
mof_unit_27550,328.5374918938225
mof_unit_27551,69.17615283668924
mof_unit_27552,65.48339045715257
mof_unit_27553,68.19576321791104
mof_unit_27554,226.9143880050729
mof_unit_27555,66.58577164492841
mof_unit_27556,155.37995160315972
mof_unit_27557,97.17016400551296
mof_unit_27558,108.18720774480208
mof_unit_27559,368.4295603387968
mof_unit_27560,52.2371530132026
mof_unit_27561,93.73112428030564
mof_unit_27562,275.8577686553389
mof_unit_27563,55.94130567455365
mof_unit_27565,131.70153662960763
mof_unit_27566,208.1415528094686
mof_unit_27567,39.98253039329719
mof_unit_27569,102.72498984688129
mof_unit_27570,78.14905368166441
mof_unit_27571,76.38322984733702
mof_unit_27572,170.514829833175
mof_unit_27573,152.39701838017237
mof_unit_27574,146.30850005900783
mof_unit_27575,75.94131992824806
mof_unit_27576,73.12610447806398
mof_unit_27577,107.08383609773806
mof_unit_27580,121.9238876129632
mof_unit_27581,81.74755735227326
mof_unit_27582,181.93135881870808
mof_unit_27584,100.66466945085996
mof_unit_27585,81.66122231765112
mof_unit_27586,121.56270012586324
mof_unit_27588,116.54899520895276
mof_unit_27590,180.1610779175838
mof_unit_27591,97.41299160767204
mof_unit_27592,148.4231306393326
mof_unit_27593,74.85759239040014
mof_unit_27595,74.74187373022781
mof_unit_27596,187.4622485606113
mof_unit_27597,157.96372973299916
mof_unit_27598,150.8850822767224
mof_unit_27600,65.47794293106742
mof_unit_27602,73.96716949030086
mof_unit_27603,251.67785112885727
mof_unit_27604,86.80797893227756
mof_unit_27605,145.23253111891754
mof_unit_27606,114.86455411280647
mof_unit_27607,58.87669685170703
mof_unit_27609,91.59404328944818
mof_unit_27610,352.02375776546216
mof_unit_27611,60.43865114921154
